description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created,protected,verified,screenName,location,lang,id,listedCount,followRequestSent,profileImageUrl
"Portal @wPolityce_pl, @Tygodnik_Sieci, 
""Pu≈Çapka gender"", ""RozmawiajƒÖc o gender"", ""We wszystkim Chrystus""",379,1799,548,636,https://t.co/8H7DUGJ9mq,Marzena Nykiel,2011-05-24T13:36:37Z,FALSE,FALSE,MarzenaNykiel,,pl,304415247,4,FALSE,http://pbs.twimg.com/profile_images/878911075256807424/UmfoyPWi_normal.jpg
,849,30,2284,974,NA,≈Åukasz,2016-11-11T10:10:41Z,FALSE,FALSE,_lukasz_wu,,pl,797018702571073536,1,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"‚ñ∂H.S Ì†ΩÌ≤ï‚ñ∂ D.OÌ†ΩÌ≤ï ‚ñ∂Directioner Ì†ΩÌ≤ï ‚ñ∂TWÌ†ΩÌ≤ï‚ñ∂

Nie jest sztukƒÖ poni≈ºyƒá siƒô do poziomu ludzi, kt√≥rzy ciƒô atakujƒÖ. SztukƒÖ jest wytrzymaƒá to wszystko z u≈õmiechem na twarzy",10159,1205,1217,1216,https://t.co/Wk98UvsAOj,PandziaaÌ†ΩÌ±ë,2017-06-02T08:46:01Z,FALSE,FALSE,Paandaax3x,,pl,870562133569929216,0,FALSE,http://pbs.twimg.com/profile_images/895280280969367555/Vq6tZxNn_normal.jpg
"Jakie to uczucie, nie istnieƒá?
 /  11.07.2017,14.02.2017, 11.07.2016&24.09.2016 i met my sunshine/",138739,2382,1780,964,https://t.co/M6jsS1Hnpz,kubu≈õ rozpruwacz  Ì†ºÌΩ£,2014-06-20T14:33:40Z,FALSE,FALSE,SATANICYATO_,k loves,pl,2578768628,49,FALSE,http://pbs.twimg.com/profile_images/895562780971061248/nzgf1KjJ_normal.jpg
"≈öwiat powinien  mieƒá barwy tƒôczy. PiS?  nie dziƒôkujƒô. ‚ò∫ Prawacja wypad, na g≈Çupie pytania nie odpowiadam.",5618,453,5214,513,NA,El≈ºbieta,2014-06-03T17:29:00Z,FALSE,FALSE,elzbieta_p,,pl,2580917020,5,FALSE,http://pbs.twimg.com/profile_images/873972054399307776/TTRC-1K0_normal.jpg
~I'm not totally useless. I can be used as a bad example.~,21362,1506,2341,1392,NA,‚ú®Ì†ºÌºà‚ú®,2014-04-01T17:55:58Z,FALSE,FALSE,xlil_bitchxx,Depths of despair Ì†ΩÌ∂§,pl,2422452116,4,FALSE,http://pbs.twimg.com/profile_images/886190056431468544/x5QsfiQ9_normal.jpg
,13459,8981,2788,904,NA,ARTUR DƒòBSKI,2012-03-18T16:01:29Z,FALSE,FALSE,artur_debski,,pl,528627524,58,FALSE,http://pbs.twimg.com/profile_images/889937136098697216/5Pz126tb_normal.jpg
I don't like guns. I'd throw roses around.,76913,1576,9256,604,NA,lovely lou,2015-11-12T05:29:36Z,FALSE,FALSE,dellivh,‚úà,pl,4169113096,9,FALSE,http://pbs.twimg.com/profile_images/895007603830513664/RwATBtOD_normal.jpg
"eeee.... tego....
(prawo, sport, F1, wszystko - kolejno≈õƒá dowolna)",9823,149,2366,85,https://t.co/7LAeQf6hZJ,Bartoszcze,2016-04-10T20:25:16Z,FALSE,FALSE,BartoszczePL,"≈ölƒÖskie, Polska",pl,719259976854827008,3,FALSE,http://pbs.twimg.com/profile_images/795234188429561856/dHRpdhWX_normal.jpg
Ì†ΩÌ∞ù,165,53,212,254,NA,Beata,2014-08-12T04:32:32Z,FALSE,FALSE,Waszenka,Republic of Mauritius,pl,2725441177,0,FALSE,http://pbs.twimg.com/profile_images/861297471502393344/I2cxMOo7_normal.jpg
"Fangirl|Serialoholiczka|KsiƒÖ≈ºkoholiczka
                   'Live. Laugh. Love & Never Back Down'",10425,6891,14366,6956,https://t.co/QakcGcw2zq,Karolina Ì†æÌ∂Ñ,2016-09-06T08:42:38Z,FALSE,FALSE,Backtothestart9,Somewhere with Chuck Bass.,pl,773078944425865216,5,FALSE,http://pbs.twimg.com/profile_images/892471245975040000/SDVqyUoQ_normal.jpg
"Czlowiek gorszego sortu, nie lubiƒÖcy Prawa i Sprawiedliwo≈õci",371,54,185,121,NA,Tomasz...,2015-01-06T16:34:45Z,FALSE,FALSE,RudyTomasz,"≈ölƒÖskie, Polska",pl,2964440901,1,FALSE,http://pbs.twimg.com/profile_images/813503692217401344/QlGSOMmv_normal.jpg
"Zawodowo chirurg, politolog z zami≈Çowania :-)",1559,186,6618,520,NA,Atyde86,2015-08-15T17:59:56Z,FALSE,FALSE,Atyde86,,pl,3424431105,2,FALSE,http://pbs.twimg.com/profile_images/893850828221681665/7B7XmfiQ_normal.jpg
,1069,29,3354,125,NA,marceli,2017-01-17T17:18:42Z,FALSE,FALSE,Marcelii10,,pl,821406402975531009,0,FALSE,http://pbs.twimg.com/profile_images/878371480819687424/rcaX5AaZ_normal.jpg
,2090,89,5595,771,NA,Jaros≈Çaw Bylina,2017-01-20T16:31:40Z,FALSE,FALSE,JaroslawBylina,,pl,822481730514862081,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,3545,466,7864,1037,NA,Greta G.,2015-10-10T09:29:33Z,FALSE,FALSE,greta_gutkowska,,pl,3917148436,0,FALSE,http://pbs.twimg.com/profile_images/850751245421858817/p74coDeu_normal.jpg
,22,4,54,47,NA,Rafa≈Ç,2015-11-24T09:02:29Z,FALSE,FALSE,binkiewiczrafal,,pl,4263493479,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,3034,42,3757,160,NA,mirasole11,2016-12-22T19:43:47Z,FALSE,FALSE,mirasole112,,pl,812020832159596546,2,FALSE,http://pbs.twimg.com/profile_images/868964072800362497/Uu3swuzF_normal.jpg
"Kiedy≈õ na pewno spowa≈ºniejƒô, ale jeszcze nie pora na takie wybryki Ì†ΩÌ∏É",24666,702,27571,678,NA,Krystyna Studencka,2013-01-13T11:52:34Z,FALSE,FALSE,krystynastu,Nowy SƒÖcz Ma≈Çopolska,pl,1085877715,7,FALSE,http://pbs.twimg.com/profile_images/732635953429413889/hY8anYES_normal.jpg
Polak gorszego sortu.... Ale z dumƒÖ i honorem.,486,6,1270,76,NA,Stach Wierzbicki,2016-08-21T20:54:46Z,FALSE,FALSE,StachWierzbicki,"Krak√≥w, Polska",pl,767464985979133952,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"Popieram program rzƒÖdu PiS. Wiara,tradycja , honor, Ojczyzna,  to moje drogowskazy...",9687,1705,3342,2708,NA,Jac≈Çaw Powa≈Ça,2011-11-29T07:56:36Z,FALSE,FALSE,Jacaw1,Warszawa,pl,424049638,7,FALSE,http://pbs.twimg.com/profile_images/1667537576/167805_178532462180198_100000703357818_445186_1007517_n_normal.jpg
"Make it, break it, learn and have fun in the process. My tweets are my own.",28651,1772,484,682,http://t.co/HOsOuHgOLr,Tomasz Miklas,2009-04-20T10:09:37Z,FALSE,FALSE,tomaszmiklas,UK,en,33474147,184,FALSE,http://pbs.twimg.com/profile_images/1821083570/TQM-IR_normal.jpg
"–±—ã–≤—à–∏–π  –∏–Ω—Ç–µ–ª–ª–∏–≥–µ–Ω—Ç–Ω—ã–π —á–µ–ª–æ–≤–µ–∫.  PhD, geologist. W rozkroku - albo  TX + TN albo POZ . Jak mi siƒô za bardzo zaczyna podobaƒá tam, to wracam tu lub na odwr√≥t.",14392,326,1150,552,http://t.co/If6xPKnqMC,Orginal Replica,2012-02-24T22:02:21Z,FALSE,FALSE,Orginal_Replica,Polska,pl,502176227,4,FALSE,http://pbs.twimg.com/profile_images/629957534145589248/yRtXPqtl_normal.jpg
,171,2,7,62,NA,Marek Papierski,2016-12-29T13:21:38Z,FALSE,FALSE,MarekPapierski,"Rzesz√≥w, Polska",pl,814461376093626368,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Polska dla Polak√≥w!,2007,51,3358,268,NA,Mar Cinek,2015-01-04T22:12:26Z,FALSE,FALSE,mar_cinek30,"Krak√≥w, Polska",pl,2961031061,3,FALSE,http://pbs.twimg.com/profile_images/749145402415452160/9kLSAXa-_normal.jpg
"Olsztyn Tr√≥jmiasto;PhDstudent:marketing,customers behaviour; lecturer/ trainer:marketing,customer service,events enertainment;small business owner",1008,96,1097,353,NA,Katarzyna_A,2014-10-30T23:28:41Z,FALSE,FALSE,Katarzyna_an,Poland,pl,2852518498,6,FALSE,http://pbs.twimg.com/profile_images/536651425455947776/n4y9F2iC_normal.jpeg
,4662,140,6969,939,NA,Miko≈Çaj Plank,2012-07-17T11:13:48Z,FALSE,FALSE,MikolajPlank,,pl,700867621,4,FALSE,http://pbs.twimg.com/profile_images/2408288511/su24j9wpa3uabexk347h_normal.jpeg
"First of all, Rusalka did nothing wrong, ok?

Constantly searching for the freshest memes.

Figures, Visual and light novels, also random rumblings.",6209,37,8325,486,NA,‚ú† ‚ú† ‚ú†,2013-11-27T01:23:41Z,FALSE,FALSE,typhon_EX,,en,2216962027,4,FALSE,http://pbs.twimg.com/profile_images/883453379426516992/p8TG_hB7_normal.jpg
"...chwasty. Piszƒô we w≈Çasnym imieniu. Zadaniem KRRiT budowa ≈Çadu medialnego,nie cenzura.Niezadowoleni z program√≥w wchodzƒÖ na stronƒô KRRIT, tam formularz skargi",25462,3527,226,452,NA,Pani Teresa Bochwic,2012-08-22T19:10:27Z,FALSE,FALSE,TBochwic,,pl,774305234,38,FALSE,http://pbs.twimg.com/profile_images/3640892000/8f2f2e567549318259f6c9377f9b6ef8_normal.jpeg
,984,62,1591,147,NA,Jerzy Langer,2012-11-06T19:00:50Z,FALSE,FALSE,JerzyLanger,,pl,930321000,1,FALSE,http://pbs.twimg.com/profile_images/779600965699764224/-4mrzP1e_normal.jpg
,8537,169,15553,563,NA,@ bozena95,2015-05-17T21:10:10Z,FALSE,FALSE,bozena1915,,en,3216387672,4,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,454,3,410,44,NA,borkowski stanis≈Çaw,2012-12-16T09:00:04Z,FALSE,FALSE,borkowskistanis,polska,pl,1014794300,0,FALSE,http://pbs.twimg.com/profile_images/597741812804165632/eaErTtKG_normal.jpg
",,W ≈ºyciu mo≈ºe zdarzyƒá siƒô wszystko. Zw≈Çaszcza nic.",830,33,150,303,NA,MM,2009-11-15T16:41:13Z,FALSE,FALSE,maciekm007,Tutaj,en,90196047,1,FALSE,http://pbs.twimg.com/profile_images/3025549056/61e0f0881694bd63aabd6f70226a7c2b_normal.jpeg
Polska rodzina lotnictwo i nie chcƒô ju≈º zrozumieƒá ten kraju,2653,131,716,272,NA,mi≈õkoala,2016-08-22T08:59:50Z,FALSE,FALSE,miskoala3,Polska,pl,767647453797556224,1,FALSE,http://pbs.twimg.com/profile_images/859299918242095104/eJk6Erus_normal.jpg
"""Dw√≥ch zawsze ich jest nie mniej nie wiƒôcej...""",3363,38,4445,36,NA,kapitan Red,2017-02-03T06:59:12Z,FALSE,FALSE,kapitan_Red,,pl,827411094268436480,0,FALSE,http://pbs.twimg.com/profile_images/827606922484396032/-csXn-bw_normal.jpg
Konserwatysta,409,77,88,286,NA,ToBeOrNotToBe,2014-04-13T22:06:10Z,FALSE,FALSE,ToBeOrNot2014,Polska,pl,2442754586,2,FALSE,http://pbs.twimg.com/profile_images/455471085517930496/uX9zipGO_normal.png
"Za≈Ço≈ºyciel i Administrator Niezale≈ºne Forum o Wojsku https://t.co/CVWXUYeuVB by≈Çy ≈ºo≈Çnierz Si≈Ç Powietrznych RP.
Polak i katolik. Prawy.",900,115,12399,306,http://t.co/XHGkDZ7qt5,Jarek Stevie B. Ì†ºÌ∑µÌ†ºÌ∑±,2012-02-22T13:32:00Z,FALSE,FALSE,stevie_jarek,Szczecin/Miros≈Çawiec,pl,499780326,1,FALSE,http://pbs.twimg.com/profile_images/893752742669426688/y-guLSp3_normal.jpg
,221,14,342,81,NA,Pawe≈Ç Brzozowski,2013-09-22T20:07:21Z,FALSE,FALSE,pawbrz,,pl,1894906656,0,FALSE,http://pbs.twimg.com/profile_images/789028537571344384/ufEg71-H_normal.jpg
"https://t.co/c9MvrRangx 
Wiƒôc kim ja jestem?...",3493,13,1972,62,NA,Marzena Kordel,2016-05-02T17:04:38Z,FALSE,FALSE,KordelMarzena,,pl,727182018807734272,2,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,3046,46,2535,264,NA,Karol Lasota,2011-10-07T17:29:36Z,FALSE,FALSE,Karolusek,,en,386661122,1,FALSE,http://pbs.twimg.com/profile_images/532973772458823681/qz2SzEdo_normal.jpeg
Mi≈Ço≈õnik Transportu Logistyki i Fan Polityki,2482,918,6221,2622,NA,Piotr Michalczyk,2015-07-12T19:03:36Z,FALSE,FALSE,JobbraPiotr,,pl,3372681933,2,FALSE,http://pbs.twimg.com/profile_images/620309681714540544/ny0vtrws_normal.jpg
,520,27,594,176,NA,Katarzyna Wo≈Çoszyn,2014-09-15T08:28:34Z,FALSE,FALSE,KateWoloszyn,Zamo≈õƒá,pl,2810893950,0,FALSE,http://pbs.twimg.com/profile_images/891005878018682880/2Yiz5gi0_normal.jpg
,550,17,392,65,NA,Maciej Zakrzewski,2014-05-05T19:45:16Z,FALSE,FALSE,garetg3,,pl,2531658027,0,FALSE,http://pbs.twimg.com/profile_images/838325741788008448/FhArX9F6_normal.jpg
,33385,879,49410,1655,NA,Azradun,2013-01-02T10:05:41Z,FALSE,FALSE,Azradun,Poland,pl,1054698314,42,FALSE,http://pbs.twimg.com/profile_images/698454140201144320/mO19K-1Y_normal.png
"Polak, katolik, narodowiec",800,28,2060,113,NA,Mariusz Szumila,2016-06-10T15:37:04Z,FALSE,FALSE,MariuszSzumila,,pl,741293108420313088,0,FALSE,http://pbs.twimg.com/profile_images/741295407926501380/rYyQZKC1_normal.jpg
,186,17,630,264,NA,Hal 9000,2017-03-16T22:18:16Z,FALSE,FALSE,HAL_9000x64,,pl,842500289580208128,0,FALSE,http://pbs.twimg.com/profile_images/859108149701345280/D6b7B2Wy_normal.jpg
,8677,87,15490,300,NA,Ewa Szczepi≈Ñska-Magi,2016-07-18T17:24:02Z,FALSE,FALSE,EwaMagid,"Warszawa, Polska",pl,755090766918287361,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,832,241,2268,466,NA,Rafa≈Ç Zdzierela,2009-09-19T15:17:47Z,FALSE,FALSE,RafalZdzierela,"Pi≈Ça, Poland",pl,75570463,0,FALSE,http://pbs.twimg.com/profile_images/1098554216/Zdzierela-02-mini-mini_normal.jpg
"Jedne rzƒÖdu PIS Prze≈ºy≈Çem ! Wiƒôcej Nie ≈öcierpiƒô ! Wiƒôkszych K≈Çamc√≥w Nie Ma !!! DO≈öƒÜ PISLAMIZACJI #NieDlaPis
#TakDlaPolski",2472,419,3237,530,NA,Piotr Leszko,2017-04-29T22:19:56Z,FALSE,FALSE,PiotrLeszko,"Wo≈Çomin, Polska",pl,858445774094557184,0,FALSE,http://pbs.twimg.com/profile_images/858849491088277504/dmhqQwEu_normal.jpg
,5848,95,4439,418,NA,Mariusz Krupinski,2015-01-16T21:34:28Z,FALSE,FALSE,mariuszglasgow,,pl,2981799106,8,FALSE,http://pbs.twimg.com/profile_images/881135776473509888/KFUg9CyQ_normal.jpg
"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Proin nibh  augue, suscipit a, scelerisque sed, lacinia in, mi. Cras vel lorem.",2751,192,6012,576,NA,Waldzios,2015-03-17T16:23:34Z,FALSE,FALSE,Waldzios,,pl,3092766831,1,FALSE,http://pbs.twimg.com/profile_images/641265403008798720/gUl_jD8x_normal.jpg
,64,5,102,24,NA,Mariusz Kaczmarek,2013-03-15T19:02:06Z,FALSE,FALSE,MarKaczmarek,,pl,1270461896,0,FALSE,http://pbs.twimg.com/profile_images/701315330262618114/1dh0VnUi_normal.jpg
Kochaj Nas: #Polska #Mazowsze #Warszawa #Bielany. #Kultura #sport #muzyka #historia #przyroda #las #wisla #awf #uksw. #Facebook https://t.co/yQiMRuTsTv,998,305,4268,2570,NA,WarszawaKochaBielany,2016-05-21T19:37:34Z,FALSE,FALSE,Bielany_Love,"Bielany, Warszawa, Polska",pl,734105873405071360,6,FALSE,http://pbs.twimg.com/profile_images/777966510266576896/21mqPT2W_normal.jpg
"marketing miejsc, PR, dziennikarstwo",7628,254,3348,668,https://t.co/psmBWTHOQs,Micha≈Ç Basi≈Ñski,2012-07-15T18:11:34Z,FALSE,FALSE,MichalzRoztocza,"Lublin, Roztocze, Polska",pl,636350789,11,FALSE,http://pbs.twimg.com/profile_images/824221435266789376/vgpI6-td_normal.jpg
Carpe Diem,14197,432,18303,100,NA,Minimalist,2015-03-02T15:27:26Z,FALSE,FALSE,minimalist777,Polska,pl,3066010631,48,FALSE,http://pbs.twimg.com/profile_images/820643902176825344/ApxyRfUi_normal.jpg
"Uwielbiam motocykle i wszystko co jest z nimi zwiƒÖzane. Politycznie niepoprawny, nietolerancyjny, anty multikulturowy, typowy obywatel   ciemnogrodu.",222,11,392,68,NA,Kamil S,2017-04-08T09:31:01Z,FALSE,FALSE,Nerwus50,"Ruciane-Nida, Polska",pl,850642124676763648,0,FALSE,http://pbs.twimg.com/profile_images/872447768589107202/WaQQ_03V_normal.jpg
,266,1,9,11,NA,Jadwiga Lenardt,2016-03-11T19:22:46Z,FALSE,FALSE,JadwigaLenardt,,pl,708372610988576768,1,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"Eee... Star Wars?!    (Also pizza, dragons and magical amulets). Editor of 
@BastionStarWars",390,46,507,136,NA,Katarzyna Rafa≈Ç,2014-10-31T17:15:16Z,FALSE,FALSE,ShaakTi1138,,pl,2853460151,2,FALSE,http://pbs.twimg.com/profile_images/528234954031779843/G9J8V7Uk_normal.png
"Partia Razem, Okrƒôg Warszawski",118,84,429,330,NA,Basia Wycisk,2015-10-19T23:12:36Z,FALSE,FALSE,BasiaWycisk,"Warszawa, Polska",en,3997825637,2,FALSE,http://pbs.twimg.com/profile_images/810170495689785348/5Fw-6kIn_normal.jpg
,1673,41,146,396,NA,Dario S.,2014-12-29T12:27:22Z,FALSE,FALSE,DarioPollska,Polska,pl,2950144855,0,FALSE,http://pbs.twimg.com/profile_images/717971223112785921/laD6q41U_normal.jpg
,284,3,31,71,NA,Miles Verit,2017-05-12T06:40:24Z,FALSE,FALSE,miles_verit,,pl,862920375771987968,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,105,91,151,118,NA,Nowoczesna ≈Å√≥d≈∫G√≥rna,2017-03-13T17:19:21Z,FALSE,FALSE,NowoczesnaLG,"≈Å√≥d≈∫, Polska",pl,841337901178859527,0,FALSE,http://pbs.twimg.com/profile_images/841608779334586368/VUa4IVem_normal.jpg
"Keep the Metal Faith,
Keep the metal life
And the Priest will be back! Ì†ºÌæ∏",303,19,528,82,NA,Mi≈Çosz Czerwi≈Ñski,2013-11-29T06:02:12Z,FALSE,FALSE,Milosz_Cz,"S≈Çupsk, Poland",pl,2220922416,0,FALSE,http://pbs.twimg.com/profile_images/882722872745185280/kEjW3EFs_normal.jpg
,4500,64,3204,50,NA,MARIUSZ EDGARO,2015-08-07T07:38:51Z,FALSE,FALSE,Edgarom11,,pl,3406919722,5,FALSE,http://pbs.twimg.com/profile_images/691283650328051712/KK384K0Q_normal.jpg
,188,4,337,139,NA,Pawe≈Ç ≈öliwi≈Ñski,2011-08-02T12:18:01Z,FALSE,FALSE,paweliwiski,,pl,347191925,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"take my memes and spread around, they are free",27229,1074,3220,1847,NA,Marcin,2015-12-23T04:50:24Z,FALSE,FALSE,BienMart,,en-gb,4635269474,20,FALSE,http://pbs.twimg.com/profile_images/818264246752423937/03CP8QX9_normal.jpg
"Cz≈Çonek ZarzƒÖdu Fundacji Kasisi i Dobra Fabryka, fotograf, bloger. Tematy tweet√≥w: #Pomoc #Afryka #Religia #Polityka. RT czƒôsto oznacza poparcie.",297,135,199,290,https://t.co/wiFYAmbMRw,Mateusz Gasi≈Ñski,2012-01-23T11:35:56Z,FALSE,FALSE,MGasinski,"Warsaw, Poland",pl,471908636,11,FALSE,http://pbs.twimg.com/profile_images/705626854732857345/r50t5yAS_normal.jpg
"≈ªycie nie jest po to, aby na nie narzekaƒá, ale po to, aby siƒô nim cieszyƒá. Zootechniczka-piczka. BiegajƒÖca z krowami.",14303,485,3116,467,https://t.co/u87YvJoMbW,Mgd.,2009-04-29T08:37:11Z,TRUE,FALSE,pistac_jowa,OGL ,pl,36318176,5,FALSE,http://pbs.twimg.com/profile_images/724563412135632897/PBMfnZmX_normal.jpg
Politolog- popieram dzia≈Çania w sprawie powstrzymania agresji USA jak r√≥wnie≈º popieram dzia≈Çania w sprawie odzyskania niepodleg≈Ço≈õci Polski,21059,241,12631,249,NA,Hiroszimƒô -Pamietamy,2015-06-26T15:10:20Z,FALSE,FALSE,KoloniaPl,"Krak√≥w, Ma≈Çopolskie",pl,3346659106,11,FALSE,http://pbs.twimg.com/profile_images/894451210656329728/MOKlJl4I_normal.jpg
Welcome to my world                                     Ì†ΩÌ≤ãLana Del Rey Ì†ΩÌ≤ã 5SOS ‚≠êÔ∏èSKAM ‚≠êÔ∏èRiverdale ‚≠êÔ∏èPll ‚≠êÔ∏èTW,5557,216,1042,183,NA,anoreksja uczuc,2016-03-26T21:47:07Z,FALSE,FALSE,v3xnc,Polska,pl,713844756514734080,1,FALSE,http://pbs.twimg.com/profile_images/855764635798171648/ZO3y1Ifj_normal.jpg
"lana del rey ft. sean ono lennon - tomorrow never came to moja nowa religia, amen",21525,1417,5420,1352,NA,lanita delrejita,2016-12-11T20:46:22Z,FALSE,FALSE,fenelovetaleina,w/ lucifer morningstar,pl,808050312787464193,1,FALSE,http://pbs.twimg.com/profile_images/895317098045595649/6P9aWx3L_normal.jpg
"Kochasz deszcz, bo tylko on na ciebie leci.",43998,4814,3718,3999,https://t.co/VKTG0aAbFz,‚àÜ = b¬≤ - 4√£c,2015-11-11T09:21:32Z,FALSE,FALSE,chipswithshawn,ma≈Çpka i nati,pl,4162814963,18,FALSE,http://pbs.twimg.com/profile_images/895224776800825344/e4USeLUP_normal.jpg
,650,41,1286,129,NA,Kinga Jopek,2014-11-13T10:12:50Z,FALSE,FALSE,kjopus,Polska,pl,2874919384,0,FALSE,http://pbs.twimg.com/profile_images/628132844267806721/a8P9gWrR_normal.jpg
,847,3,1052,21,NA,Marcin Gryka,2017-01-08T08:04:57Z,FALSE,FALSE,MarcinGryka82,,pl,818005559211421696,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
,1047,15,18761,300,NA,Kuba Kirsuber,2016-07-14T15:53:43Z,FALSE,FALSE,optycznie,,pl,753618484421091328,0,FALSE,http://pbs.twimg.com/profile_images/754061016330305536/zJ4pD1ME_normal.jpg
Absolutnie przemi≈Ça i towarzyska. Nie lubiƒô ko≈õcio≈Ça w polskim wydaniu. Kocham Franciszka. Nie lubiƒô Jarka.,217,20,2656,109,NA,Monika Olszewska,2012-12-12T10:54:52Z,FALSE,FALSE,olszewska28,,pl,1006076870,0,FALSE,http://pbs.twimg.com/profile_images/854771163859484677/Hag0HiJe_normal.jpg
,117,17,477,94,NA,JMS,2016-01-16T14:53:47Z,FALSE,FALSE,JMS_Jacek,,pl,4818296914,1,FALSE,http://pbs.twimg.com/profile_images/690920947151286272/0UDlbIJr_normal.jpg
,242,43,89,104,http://t.co/HmMIiREJ0O,Polonia SF,2014-09-09T16:56:47Z,FALSE,FALSE,PoloniaSF,,en,2800266001,0,FALSE,http://pbs.twimg.com/profile_images/509399179806785536/bbjYUXz8_normal.jpeg
"Oto s≈Çyszƒô, jak w popi√≥≈Ç przemieniam siƒô i kruszƒô. 
I coraz mniejszy cia≈Çem, wierzƒô we w≈ÇasnƒÖ duszƒô.",32200,1349,3085,1253,https://t.co/MXb6MaMTgZ,gabrysia,2012-12-10T20:06:08Z,FALSE,FALSE,ratherbesivan,264 km to my cutie ,pl,1002375024,11,FALSE,http://pbs.twimg.com/profile_images/879661524767211521/mVKCocci_normal.jpg
"Kibic Lechii Gda≈Ñsk,przedsiƒôbiorca,nacjonalista.My≈õli Nowoczesnego Polaka-lewactwo,po i nowoczesna to ≈õmietnik spo≈Çecze≈Ñstwa",2080,71,489,168,NA,Darek Dic,2017-01-08T10:04:41Z,FALSE,FALSE,ekolpacka,"Gda≈Ñsk, Polska",pl,818035689619148800,2,FALSE,http://pbs.twimg.com/profile_images/894988242600300544/ferB9ecr_normal.jpg
,6542,1926,53518,1996,NA,Danuta,2015-12-02T15:39:32Z,FALSE,FALSE,dabakuzu,,pl,4351973776,3,FALSE,http://pbs.twimg.com/profile_images/794243867893755904/CROskzta_normal.jpg
,52,5,163,86,NA,zyx242,2017-02-07T16:42:10Z,FALSE,FALSE,zyx242,"Zielona G√≥ra, Polska",pl,829007354477809664,0,FALSE,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"Minister Nauki i Szkolnictwa Wy≈ºszego 2013-2015. 
Pose≈Ç do Parlamentu Europejskiego 2009-2013.",4732,15882,8686,447,NA,Lena Bobi≈Ñska,2012-11-23T14:42:34Z,FALSE,FALSE,LenaBobinska,,pl,966249889,140,FALSE,http://pbs.twimg.com/profile_images/378800000836466984/473b17c017b48088dd3279ef19ab14fd_normal.png
"Moj Bo≈ºe, jak ten czas leci, niedawno kr√≥l Salomon jeszcze ≈ºy≈Ç, a to ju≈º trzy tysiƒÖce lat....(J.Saramago)",6324,124,15153,271,NA,Ponce de Leon(yole),2015-03-05T15:46:32Z,FALSE,FALSE,PonceDeLeone_yo,krak√≥w,pl,3072618885,1,FALSE,http://pbs.twimg.com/profile_images/828537030061723648/vQhWGbxF_normal.jpg
"'i saw a shooting star and thought of you'
@spookyJ66 Ì†ºÌººAaron WinslowÌ†ºÌºº",375,32,502,75,NA,bless*ur*soul,2017-04-19T08:03:49Z,FALSE,FALSE,HillOnTheCastle,Polska,pl,854606445467373568,0,FALSE,http://pbs.twimg.com/profile_images/894888774542512128/kEdqBJf9_normal.jpg
"Jestem plastykiem, pastelistƒÖ.
Moje tematy, to g≈Ç√≥wnie portret i pejza≈º.
Czytam i komentujƒô. Interesujƒô siƒô historiƒÖ i politykƒÖ.",268,21,1142,74,https://t.co/kwbD4x3VsO,Krzysztof Bagorski,2015-11-18T08:21:49Z,FALSE,FALSE,KBagorski,"Gdynianin, gdzie≈õ na Kociewiu.",pl,4216450989,1,FALSE,http://pbs.twimg.com/profile_images/820648388819582976/7FWpwvuJ_normal.jpg
Bia≈Ço-Czerwono-Biali...,90,6,3,22,NA,Piotr S≈Çawski,2017-05-27T17:54:34Z,FALSE,FALSE,PiotrSlawski78,"≈Å√≥d≈∫, Polska",pl,868525852987883521,0,FALSE,http://pbs.twimg.com/profile_images/880849983246925828/Dk6N6_iq_normal.jpg
